URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/signature-type,4.0.1,draft,"1.2.840.10065.1.12",SignatureTypeCodes,Signature Type Codes,"The Digital Signature Purposes, an indication of the reason an entity signs a document. This is included in the signed information and can be used when determining accountability for various actions concerning the document. Examples include: author, transcriptionist/recorder, and witness.","StructureDefinition/GEM-ERP-PR-Signature","hl7.fhir.r4.core"
https://gematik.de/fhir/erp/CodeSystem/GEM_ERP_VS_DocumentType,2.0.0-ballot.2,active,,GEM_ERP_VS_DocumentType,ValueSet der Dokumenttyp-Codes,"Art der Dokumente je nach Empfänger.","StructureDefinition/GEM-ERP-PR-Composition","Internal"
https://gematik.de/fhir/erp/ValueSet/GEM_ERP_VS_AvailabilityStatus,2.0.0-ballot.2,active,,GEM_ERP_VS_AvailabilityStatus,ValueSet der Verfügbarkeitsstatus-Codes,"Art des Verfügbarkeitsstatus für die Verfügbarkeitsanfrage von Medikamenten",,"Internal"
https://gematik.de/fhir/erp/ValueSet/GEM_ERP_VS_FlowType,2.0.0-ballot.2,active,,GEM_ERP_VS_FlowType,ValueSet der Flowtypes in TIFlow Anwendungen,"Zeigt die verschiedenen Typen der TI Workflows entsprechend der Verordnungsformulare.","StructureDefinition/GEM-ERP-EX-PrescriptionType","Internal"
https://gematik.de/fhir/tiflow/ValueSet/tiflow-operation-outcome-details-vs,2.0.0-ballot.2,active,,TIFLOWOperationOutcomeDetailsVS,TIFLOW Operation Outcome Details VS,"Codes, die im Rahmen des TIFlow in den OperationOutcomes.details angegeben werden können","StructureDefinition/tiflow-operation-outcome","Internal,THO,de.gematik.ti"
https://gematik.de/fhir/tiflow/ValueSet/tiflow-order-task-status-vs,2.0.0-ballot.2,draft,,TIFlowOrderTaskStatusVS,TIFlow Order Task ValueSet,"TIFlow Order Task ValueSet","StructureDefinition/tiflow-order-task","hl7.fhir.r4.core"
