URL,Version,Status,OIDs,Name,Title,Description,Used
https://gematik.de/fhir/erp-eu/CodeSystem/GEM_ERPEU_CS_ConsentType,2.0.0-ballot.1,draft,,GEM_ERPEU_CS_ConsentType,CodeSystem of types for a consent,"Type of patient consent.",
https://gematik.de/fhir/erp-eu/CodeSystem/GEM_ERPEU_CS_RequestType,2.0.0-ballot.1,draft,,GEM_ERPEU_CS_RequestType,CodeSystem of NCPeH Request Types,"Type of Request from NCPeH",
https://gematik.de/fhir/erp-eu/CodeSystem/tiflow-xborder-operation-outcome-details-cs,2.0.0-ballot.1,draft,,TIFLOWXBORDEROperationOutcomeDetailsCS,TIFLOW XBORDER Operation Outcome Details CS,"Fehlercodes für cross-border Szenarien, die im Rahmen des TIFlow in den OperationOutcomes.details angegeben werden können",
